Sp,Estado,Diametro,
Sciaena deliciosa,Hyd,660.5170634,
Sciaena deliciosa,Hyd,537.0979459,
Sciaena deliciosa,Hyd,455.3453623,
Sciaena deliciosa,Hyd,525.3038735,
Sciaena deliciosa,Hyd,578.2500305,
Sciaena deliciosa,Hyd,527.5219011,
Sciaena deliciosa,Hyd,756.5768726,
Sciaena deliciosa,Hyd,587.8843322,
Sciaena deliciosa,Hyd,613.7561407,
Sciaena deliciosa,Hyd,564.8614064,
Sciaena deliciosa,Hyd,563.7277927,
Sciaena deliciosa,Hyd,636.4535689,
Sciaena deliciosa,Hyd,653.6140049,
Sciaena deliciosa,Hyd,705.0971941,
Sciaena deliciosa,Hyd,561.7854851,
Sciaena deliciosa,Hyd,689.8965846,
Sciaena deliciosa,Hyd,508.926061,
Sciaena deliciosa,Hyd,644.8025399,
Sciaena deliciosa,Hyd,635.2043372,
Sciaena deliciosa,Hyd,606.8956237,
Sciaena deliciosa,Hyd,661.0792468,
Sciaena deliciosa,Hyd,692.0077033,
Sciaena deliciosa,Hyd,629.5896769,
Sciaena deliciosa,Hyd,695.3221925,
Sciaena deliciosa,Hyd,661.2391428,
Sciaena deliciosa,Hyd,575.6190853,
Sciaena deliciosa,Hyd,681.7901521,
Sciaena deliciosa,Hyd,679.4877046,
Sciaena deliciosa,Hyd,572.8278013,
Sciaena deliciosa,Hyd,670.1040158,
Sciaena deliciosa,Hyd,469.8907406,
Sciaena deliciosa,Hyd,631.1876883,
Sciaena deliciosa,Hyd,639.2243339,
Sciaena deliciosa,Hyd,629.5985577,
Sciaena deliciosa,Hyd,459.0631469,
Sciaena deliciosa,Hyd,590.1071824,
Sciaena deliciosa,Hyd,540.226373,
Sciaena deliciosa,Hyd,529.5118152,
Sciaena deliciosa,Hyd,621.2167491,
Sciaena deliciosa,Hyd,652.2964305,
Sciaena deliciosa,Hyd,576.7031589,
Stellifer minor,Pg1,48.95507458,
Stellifer minor,Pg1,45.95470986,
Stellifer minor,Pg1,44.51576935,
Stellifer minor,Pg1,43.05527321,
Stellifer minor,Pg1,55.86038075,
Stellifer minor,Pg1,54.43419433,
Stellifer minor,Pg1,52.99891612,
Stellifer minor,Pg1,61.42844279,
Stellifer minor,Pg1,79.40689956,
Stellifer minor,Pg1,63.51504988,
Stellifer minor,Pg1,57.87169055,
Stellifer minor,Pg1,45.48369441,
Stellifer minor,Pg1,61.61932552,
Stellifer minor,Pg1,54.3367672,
Stellifer minor,Pg1,67.21343203,
Stellifer minor,Pg1,62.126678,
Stellifer minor,Pg1,59.50434487,
Stellifer minor,Pg1,59.79745203,
Stellifer minor,Pg1,54.79847921,
Stellifer minor,Pg1,56.33873107,
Stellifer minor,Pg1,57.13815659,
Stellifer minor,Pg1,63.85788354,
Stellifer minor,Pg1,60.69281281,
Stellifer minor,Pg1,51.83744112,
Stellifer minor,Pg1,43.09012042,
Stellifer minor,Pg1,63.80323869,
Stellifer minor,Pg1,66.84500459,
Stellifer minor,Pg1,64.01052306,
Stellifer minor,Pg1,59.7010827,
Stellifer minor,Pg1,60.00621188,
Stellifer minor,Pg1,61.15398894,
Stellifer minor,Pg1,56.40795227,
Stellifer minor,Pg1,64.47743216,
Stellifer minor,Pg1,38.77168067,
Stellifer minor,Pg1,60.38536332,
Stellifer minor,Pg1,70.27540447,
Stellifer minor,Pg1,56.30751265,
Stellifer minor,Pg1,60.80255031,
Stellifer minor,Pg1,51.09204896,
Stellifer minor,Pg1,59.79068988,
Stellifer minor,Pg1,53.75199313,
Stellifer minor,Pg1,71.33984223,
Stellifer minor,Pg1,56.580635,
Stellifer minor,Pg1,63.98872294,
Stellifer minor,Pg1,62.0856732,
Stellifer minor,Pg1,41.43659757,
Stellifer minor,Pg1,62.54911575,
Stellifer minor,Pg1,72.76940488,
Stellifer minor,Pg1,63.69705831,
Stellifer minor,Pg1,61.01874604,
Stellifer minor,Pg2,63.76642891,
Stellifer minor,Pg2,63.96180995,
Stellifer minor,Pg2,62.55734745,
Stellifer minor,Pg2,64.64472066,
Stellifer minor,Pg2,82.31388498,
Stellifer minor,Pg2,51.73582499,
Stellifer minor,Pg2,62.16300761,
Stellifer minor,Pg2,63.01146532,
Stellifer minor,Pg2,55.08920887,
Stellifer minor,Pg2,43.65425757,
Stellifer minor,Pg2,60.02668461,
Stellifer minor,Pg2,59.88623946,
Stellifer minor,Pg2,73.84966405,
Stellifer minor,Pg2,51.55133882,
Stellifer minor,Pg2,60.05933828,
Stellifer minor,Pg2,60.03788023,
Stellifer minor,Pg2,68.54303123,
Stellifer minor,Pg2,54.06923467,
Stellifer minor,Pg2,56.96197598,
Stellifer minor,Pg2,73.20805532,
Stellifer minor,Pg2,43.56767968,
Stellifer minor,Pg2,64.82145779,
Stellifer minor,Pg2,60.34774459,
Stellifer minor,Pg2,69.35013886,
Stellifer minor,Pg2,34.18905248,
Stellifer minor,Pg2,71.5095669,
Stellifer minor,Pg2,67.96115325,
Stellifer minor,Pg2,65.50498254,
Stellifer minor,Pg2,70.47138114,
Stellifer minor,Pg2,60.08308041,
Stellifer minor,Pg2,53.81608443,
Stellifer minor,Pg2,65.01550642,
Stellifer minor,Pg2,71.36495354,
Stellifer minor,Pg2,66.94194835,
Stellifer minor,Pg2,62.34312472,
Stellifer minor,Pg2,52.15786362,
Stellifer minor,Pg2,69.63785681,
Stellifer minor,Pg2,72.1078785,
Stellifer minor,Pg2,55.69555335,
Stellifer minor,Pg2,58.30287596,
Stellifer minor,Pg2,53.87770289,
Stellifer minor,Pg2,70.00998168,
Stellifer minor,Pg2,63.07976021,
Stellifer minor,Pg2,56.81206308,
Stellifer minor,Pg2,71.99544353,
Stellifer minor,Pg2,65.07284761,
Stellifer minor,Pg2,85.47560845,
Stellifer minor,Pg2,68.5869787,
Stellifer minor,Pg2,69.67845025,
Stellifer minor,Pg2,57.49388148,
Stellifer minor,CA,71.36170043,
Stellifer minor,CA,89.63758192,
Stellifer minor,CA,76.76131683,
Stellifer minor,CA,65.70084658,
Stellifer minor,CA,60.75413639,
Stellifer minor,CA,48.1563311,
Stellifer minor,CA,121.345788,
Stellifer minor,CA,76.76214241,
Stellifer minor,CA,49.55216573,
Stellifer minor,CA,74.01966151,
Stellifer minor,CA,61.74305273,
Stellifer minor,CA,67.95500324,
Stellifer minor,CA,70.99339796,
Stellifer minor,CA,64.8394969,
Stellifer minor,CA,76.65181889,
Stellifer minor,CA,71.77504569,
Stellifer minor,CA,66.50146802,
Stellifer minor,CA,102.2576262,
Stellifer minor,CA,69.6938823,
Stellifer minor,CA,81.49292505,
Stellifer minor,CA,75.0234092,
Stellifer minor,CA,80.30534505,
Stellifer minor,CA,86.74239014,
Stellifer minor,CA,86.06232091,
Stellifer minor,CA,46.28025025,
Stellifer minor,CA,73.71740414,
Stellifer minor,CA,33.29353721,
Stellifer minor,CA,83.25404985,
Stellifer minor,CA,77.90692401,
Stellifer minor,CA,94.74070238,
Stellifer minor,CA,41.85357164,
Stellifer minor,CA,53.21191934,
Stellifer minor,CA,89.25246009,
Stellifer minor,CA,59.66139825,
Stellifer minor,CA,62.8174788,
Stellifer minor,CA,82.20813029,
Stellifer minor,CA,62.22137376,
Stellifer minor,CA,83.31126031,
Stellifer minor,CA,48.49334711,
Stellifer minor,CA,53.94084759,
Stellifer minor,CA,95.66622953,
Stellifer minor,CA,55.98006392,
Stellifer minor,CA,63.91676376,
Stellifer minor,CA,55.87739154,
Stellifer minor,CA,72.29402554,
Stellifer minor,CA,70.58030992,
Stellifer minor,CA,80.99908044,
Stellifer minor,CA,84.24519352,
Stellifer minor,CA,89.4023561,
Stellifer minor,CA,56.20064311,
Stellifer minor,Vtg1,146.164379,
Stellifer minor,Vtg1,120.7686724,
Stellifer minor,Vtg1,164.8732041,
Stellifer minor,Vtg1,153.9682823,
Stellifer minor,Vtg1,145.4352956,
Stellifer minor,Vtg1,151.5043272,
Stellifer minor,Vtg1,152.8189047,
Stellifer minor,Vtg1,153.2198857,
Stellifer minor,Vtg1,130.6972842,
Stellifer minor,Vtg1,140.9846521,
Stellifer minor,Vtg1,182.4564057,
Stellifer minor,Vtg1,168.3588643,
Stellifer minor,Vtg1,152.295219,
Stellifer minor,Vtg1,171.8300912,
Stellifer minor,Vtg1,131.108002,
Stellifer minor,Vtg1,146.0416725,
Stellifer minor,Vtg1,164.636959,
Stellifer minor,Vtg1,126.4416269,
Stellifer minor,Vtg1,181.3780737,
Stellifer minor,Vtg1,140.2578202,
Stellifer minor,Vtg1,162.3977178,
Stellifer minor,Vtg1,162.5370436,
Stellifer minor,Vtg1,193.4326323,
Stellifer minor,Vtg1,114.5234954,
Stellifer minor,Vtg1,165.6275674,
Stellifer minor,Vtg1,144.92298,
Stellifer minor,Vtg1,146.397762,
Stellifer minor,Vtg1,155.9124865,
Stellifer minor,Vtg1,162.7028333,
Stellifer minor,Vtg1,146.1075101,
Stellifer minor,Vtg1,162.6772248,
Stellifer minor,Vtg1,199.7040493,
Stellifer minor,Vtg1,118.2117223,
Stellifer minor,Vtg1,109.1500002,
Stellifer minor,Vtg1,144.1552941,
Stellifer minor,Vtg1,178.6497838,
Stellifer minor,Vtg1,140.2894511,
Stellifer minor,Vtg1,125.0490761,
Stellifer minor,Vtg1,161.0589684,
Stellifer minor,Vtg1,158.6238479,
Stellifer minor,Vtg1,184.2266646,
Stellifer minor,Vtg1,122.9348544,
Stellifer minor,Vtg1,153.7676323,
Stellifer minor,Vtg1,170.0562227,
Stellifer minor,Vtg1,118.3381662,
Stellifer minor,Vtg1,186.582777,
Stellifer minor,Vtg1,127.5658223,
Stellifer minor,Vtg1,163.0067693,
Stellifer minor,Vtg1,157.6498973,
Stellifer minor,Vtg1,173.7228621,
Stellifer minor,Vtg2,162.8503125,
Stellifer minor,Vtg2,164.2648343,
Stellifer minor,Vtg2,225.7270604,
Stellifer minor,Vtg2,180.0180088,
Stellifer minor,Vtg2,197.6340203,
Stellifer minor,Vtg2,177.8008332,
Stellifer minor,Vtg2,187.6177857,
Stellifer minor,Vtg2,183.3383142,
Stellifer minor,Vtg2,144.4146741,
Stellifer minor,Vtg2,128.930833,
Stellifer minor,Vtg2,191.4532823,
Stellifer minor,Vtg2,157.5704553,
Stellifer minor,Vtg2,167.5900071,
Stellifer minor,Vtg2,157.6762566,
Stellifer minor,Vtg2,124.1413697,
Stellifer minor,Vtg2,188.575518,
Stellifer minor,Vtg2,133.5887677,
Stellifer minor,Vtg2,161.3720426,
Stellifer minor,Vtg2,155.1949536,
Stellifer minor,Vtg2,143.147819,
Stellifer minor,Vtg2,223.278914,
Stellifer minor,Vtg2,196.5378229,
Stellifer minor,Vtg2,165.5244368,
Stellifer minor,Vtg2,155.4209658,
Stellifer minor,Vtg2,181.9383588,
Stellifer minor,Vtg2,157.8853861,
Stellifer minor,Vtg2,211.0334214,
Stellifer minor,Vtg2,199.42546,
Stellifer minor,Vtg2,201.5693547,
Stellifer minor,Vtg2,159.8902327,
Stellifer minor,Vtg2,162.4626548,
Stellifer minor,Vtg2,146.9603482,
Stellifer minor,Vtg2,92.14653445,
Stellifer minor,Vtg2,155.9667803,
Stellifer minor,Vtg2,196.6093822,
Stellifer minor,Vtg2,166.7628272,
Stellifer minor,Vtg2,164.2417384,
Stellifer minor,Vtg2,158.469498,
Stellifer minor,Vtg2,148.6188751,
Stellifer minor,Vtg2,158.4213308,
Stellifer minor,Vtg2,177.6744979,
Stellifer minor,Vtg2,147.7670635,
Stellifer minor,Vtg2,196.0523007,
Stellifer minor,Vtg2,156.3256287,
Stellifer minor,Vtg2,156.8021958,
Stellifer minor,Vtg2,171.7469919,
Stellifer minor,Vtg2,158.2079512,
Stellifer minor,Vtg2,199.9037518,
Stellifer minor,Vtg2,140.1275399,
Stellifer minor,Vtg2,182.891557,
Stellifer minor,Vtg3,151.9861433,
Stellifer minor,Vtg3,255.0567325,
Stellifer minor,Vtg3,228.5415964,
Stellifer minor,Vtg3,120.1141367,
Stellifer minor,Vtg3,159.6354114,
Stellifer minor,Vtg3,249.1611645,
Stellifer minor,Vtg3,216.4462459,
Stellifer minor,Vtg3,188.2137803,
Stellifer minor,Vtg3,174.9029335,
Stellifer minor,Vtg3,264.3829745,
Stellifer minor,Vtg3,137.2843797,
Stellifer minor,Vtg3,161.2682377,
Stellifer minor,Vtg3,214.617078,
Stellifer minor,Vtg3,130.0509678,
Stellifer minor,Vtg3,193.3939929,
Stellifer minor,Vtg3,192.3909265,
Stellifer minor,Vtg3,103.6887656,
Stellifer minor,Vtg3,136.6527119,
Stellifer minor,Vtg3,197.4501173,
Stellifer minor,Vtg3,319.0254204,
Stellifer minor,Vtg3,234.8125056,
Stellifer minor,Vtg3,235.7894511,
Stellifer minor,Vtg3,164.8123733,
Stellifer minor,Vtg3,273.3739018,
Stellifer minor,Vtg3,242.860341,
Stellifer minor,Vtg3,299.1180937,
Stellifer minor,Vtg3,286.3849105,
Stellifer minor,Vtg3,274.8458895,
Stellifer minor,Vtg3,160.9052613,
Stellifer minor,Vtg3,228.4396316,
Stellifer minor,Vtg3,246.4615159,
Stellifer minor,Vtg3,242.8110423,
Stellifer minor,Vtg3,122.3627786,
Stellifer minor,Vtg3,191.3052281,
Stellifer minor,Vtg3,302.2403276,
Stellifer minor,Vtg3,199.8519567,
Stellifer minor,Vtg3,263.7315182,
Stellifer minor,Vtg3,214.1960549,
Stellifer minor,Vtg3,146.5159014,
Stellifer minor,Vtg3,279.4987972,
Stellifer minor,Vtg3,262.5446413,
Stellifer minor,Vtg3,221.9527831,
Stellifer minor,Vtg3,228.5131905,
Stellifer minor,Vtg3,308.1607098,
Stellifer minor,Vtg3,218.6468561,
Stellifer minor,Vtg3,248.122868,
Stellifer minor,Vtg3,316.6120494,
Stellifer minor,Vtg3,228.1356118,
Stellifer minor,Vtg3,291.0811969,
Stellifer minor,Vtg3,178.9051971,
Stellifer minor,Vtg4,255.8781895,
Stellifer minor,Vtg4,389.3730764,
Stellifer minor,Vtg4,138.1033613,
Stellifer minor,Vtg4,321.5772829,
Stellifer minor,Vtg4,384.9194507,
Stellifer minor,Vtg4,294.738481,
Stellifer minor,Vtg4,267.5693515,
Stellifer minor,Vtg4,299.2856379,
Stellifer minor,Vtg4,291.7298698,
Stellifer minor,Vtg4,262.7857634,
Stellifer minor,Vtg4,495.7509589,
Stellifer minor,Vtg4,380.6993196,
Stellifer minor,Vtg4,292.4553283,
Stellifer minor,Vtg4,443.4146794,
Stellifer minor,Vtg4,379.7985135,
Stellifer minor,Vtg4,237.839609,
Stellifer minor,Vtg4,206.026642,
Stellifer minor,Vtg4,282.4688671,
Stellifer minor,Vtg4,173.3788001,
Stellifer minor,Vtg4,455.0584417,
Stellifer minor,Vtg4,297.6355438,
Stellifer minor,Vtg4,339.2676101,
Stellifer minor,Vtg4,213.311745,
Stellifer minor,Vtg4,326.384657,
Stellifer minor,Vtg4,391.3784959,
Stellifer minor,Vtg4,214.6621813,
Stellifer minor,Vtg4,224.7108569,
Stellifer minor,Vtg4,316.2425533,
Stellifer minor,Vtg4,358.911283,
Stellifer minor,Vtg4,272.078262,
Stellifer minor,Vtg4,258.272269,
Stellifer minor,Vtg4,400.9846527,
Stellifer minor,Vtg4,265.5482898,
Stellifer minor,Vtg4,174.0222327,
Stellifer minor,Vtg4,329.9046789,
Stellifer minor,Vtg4,402.8473094,
Stellifer minor,Vtg4,332.0796319,
Stellifer minor,Vtg4,332.7436363,
Stellifer minor,Vtg4,395.735695,
Stellifer minor,Vtg4,331.9233962,
Stellifer minor,Vtg4,347.2346417,
Stellifer minor,Vtg4,448.0894515,
Stellifer minor,Vtg4,328.4508324,
Stellifer minor,Vtg4,236.851715,
Stellifer minor,Vtg4,325.0309163,
Stellifer minor,Vtg4,216.3419703,
Stellifer minor,Vtg4,257.271466,
Stellifer minor,Vtg4,349.7227817,
Stellifer minor,Vtg4,300.8120474,
Stellifer minor,Vtg4,388.1764308,
Stellifer minor,GVM,367.3798369,
Stellifer minor,GVM,313.9557073,
Stellifer minor,GVM,304.3053753,
Stellifer minor,GVM,310.404433,
Stellifer minor,GVM,289.267694,
Stellifer minor,GVM,312.9614822,
Stellifer minor,GVM,407.5830191,
Stellifer minor,GVM,298.7482593,
Stellifer minor,GVM,441.7235576,
Stellifer minor,GVM,289.7422431,
Stellifer minor,GVM,287.4874457,
Stellifer minor,GVM,419.2311108,
Stellifer minor,GVM,209.282748,
Stellifer minor,GVM,194.6855871,
Stellifer minor,GVM,391.4707994,
Stellifer minor,GVM,244.1864774,
Stellifer minor,GVM,281.2378182,
Stellifer minor,GVM,327.558862,
Stellifer minor,GVM,188.8116784,
Stellifer minor,GVM,309.0401759,
Stellifer minor,GVM,252.9609731,
Stellifer minor,GVM,427.1481328,
Stellifer minor,GVM,367.2011529,
Stellifer minor,GVM,235.8755299,
Stellifer minor,GVM,336.7096833,
Stellifer minor,GVM,360.1943155,
Stellifer minor,GVM,230.2954321,
Stellifer minor,GVM,377.8457923,
Stellifer minor,GVM,196.9695321,
Stellifer minor,GVM,263.4840859,
Stellifer minor,GVM,426.4119641,
Stellifer minor,GVM,309.7110435,
Stellifer minor,GVM,354.77815,
Stellifer minor,GVM,411.7082343,
Stellifer minor,GVM,264.819327,
Stellifer minor,GVM,358.0866684,
Stellifer minor,GVM,246.7792843,
Stellifer minor,GVM,288.2852267,
Stellifer minor,GVM,200.1239236,
Stellifer minor,GVM,320.7771436,
Stellifer minor,GVM,285.3148965,
Stellifer minor,GVM,285.8305018,
Stellifer minor,GVM,272.5557341,
Stellifer minor,GVM,259.0911236,
Stellifer minor,GVM,236.5972479,
Stellifer minor,GVM,303.8809183,
Stellifer minor,GVM,386.0626112,
Stellifer minor,GVM,224.8826857,
Stellifer minor,GVM,350.6189106,
Stellifer minor,GVM,255.8598528,
Stellifer minor,Hyd,532.0199333,
Stellifer minor,Hyd,645.1804242,
Stellifer minor,Hyd,620.4387347,
Stellifer minor,Hyd,541.6944355,
Stellifer minor,Hyd,489.1897976,
Stellifer minor,Hyd,491.9011796,
Stellifer minor,Hyd,696.3264415,
Stellifer minor,Hyd,510.2286714,
Stellifer minor,Hyd,615.6481927,
Stellifer minor,Hyd,702.4542554,
Stellifer minor,Hyd,457.506436,
Stellifer minor,Hyd,695.4363777,
Stellifer minor,Hyd,586.7446058,
Stellifer minor,Hyd,565.0498939,
Stellifer minor,Hyd,380.7938584,
Stellifer minor,Hyd,578.2808977,
Stellifer minor,Hyd,535.4640933,
Stellifer minor,Hyd,524.3361131,
Stellifer minor,Hyd,561.3757163,
Stellifer minor,Hyd,556.1823269,
Stellifer minor,Hyd,603.6073323,
Stellifer minor,Hyd,609.5304407,
Stellifer minor,Hyd,475.5516388,
Stellifer minor,Hyd,529.1269482,
Stellifer minor,Hyd,445.1940043,
Stellifer minor,Hyd,576.0204742,
Stellifer minor,Hyd,680.1744608,
Stellifer minor,Hyd,607.9322551,
Stellifer minor,Hyd,589.3452063,
Stellifer minor,Hyd,521.947028,
Stellifer minor,Hyd,673.9126862,
Stellifer minor,Hyd,571.9386244,
Stellifer minor,Hyd,617.0432344,
Stellifer minor,Hyd,571.780572,
Stellifer minor,Hyd,690.9901458,
Stellifer minor,Hyd,434.6792513,
Stellifer minor,Hyd,534.3376401,
Stellifer minor,Hyd,599.7870587,
Stellifer minor,Hyd,552.3567222,
Stellifer minor,Hyd,520.0752916,
Stellifer minor,Hyd,475.0144308,
Stellifer minor,Hyd,498.0788131,
Stellifer minor,Hyd,593.835649,
Stellifer minor,Hyd,671.0488047,
Stellifer minor,Hyd,585.6005854,
Stellifer minor,Hyd,674.2869298,
Stellifer minor,Hyd,482.5775777,
Stellifer minor,Hyd,558.5925368,
Stellifer minor,Hyd,687.3058289,
Stellifer minor,Hyd,500.1825346,
