Sp,Estado,Rec,Diametro
Sciaena deliciosa,Vtg2,Vit,141.9480889
Sciaena deliciosa,Vtg2,Vit,313.9034491
Sciaena deliciosa,Vtg2,Vit,141.4641173
Sciaena deliciosa,Vtg2,Vit,242.8288418
Sciaena deliciosa,Vtg2,Vit,148.3844011
Sciaena deliciosa,Vtg2,Vit,313.4880142
Sciaena deliciosa,Vtg2,Vit,137.3720662
Sciaena deliciosa,Vtg2,Vit,205.8715279
Sciaena deliciosa,Vtg2,Vit,163.8785031
Sciaena deliciosa,Vtg2,Vit,230.5574647
Sciaena deliciosa,Vtg2,Vit,228.5603919
Sciaena deliciosa,Vtg2,Vit,197.2815572
Sciaena deliciosa,Vtg2,Vit,193.6285173
Sciaena deliciosa,Vtg2,Vit,138.2664062
Sciaena deliciosa,Vtg2,Vit,265.0611375
Sciaena deliciosa,Vtg2,Vit,246.5304259
Sciaena deliciosa,Vtg2,Vit,194.466615
Sciaena deliciosa,Vtg2,Vit,118.226633
Sciaena deliciosa,Vtg2,Vit,285.8382375
Sciaena deliciosa,Vtg2,Vit,237.6210488
Sciaena deliciosa,Vtg2,Vit,222.7341239
Sciaena deliciosa,Vtg2,Vit,215.5888216
Sciaena deliciosa,Vtg2,Vit,178.1660156
Sciaena deliciosa,Vtg2,Vit,274.2106315
Sciaena deliciosa,Vtg2,Vit,328.9746028
Sciaena deliciosa,Vtg2,Vit,156.2819776
Sciaena deliciosa,Vtg2,Vit,155.5555168
Sciaena deliciosa,Vtg2,Vit,283.0397172
Sciaena deliciosa,Vtg2,Vit,66.74874795
Sciaena deliciosa,Vtg2,Vit,232.0895127
Sciaena deliciosa,Vtg2,Vit,202.1518613
Sciaena deliciosa,Vtg2,Vit,203.4651055
Sciaena deliciosa,Vtg2,Vit,300.565042
Sciaena deliciosa,Vtg2,Vit,114.9100598
Sciaena deliciosa,Vtg2,Vit,200.7452911
Sciaena deliciosa,Vtg2,Vit,141.3497553
Sciaena deliciosa,Vtg2,Vit,290.9168777
Sciaena deliciosa,Vtg2,Vit,100.6907819
Sciaena deliciosa,Vtg2,Vit,183.4051645
Sciaena deliciosa,Vtg2,Vit,226.5318209
Sciaena deliciosa,Vtg2,Vit,272.2923979
Sciaena deliciosa,Vtg2,Vit,243.7479838
Sciaena deliciosa,Vtg3,Vit,428.2176203
Sciaena deliciosa,Vtg3,Vit,411.2537538
Sciaena deliciosa,Vtg3,Vit,286.5272889
Sciaena deliciosa,Vtg3,Vit,316.5256025
Sciaena deliciosa,Vtg3,Vit,211.8001316
Sciaena deliciosa,Vtg3,Vit,287.8867743
Sciaena deliciosa,Vtg3,Vit,345.455259
Sciaena deliciosa,Vtg3,Vit,268.3503
Sciaena deliciosa,Vtg3,Vit,318.0303608
Sciaena deliciosa,Vtg3,Vit,277.9257884
Sciaena deliciosa,Vtg3,Vit,289.6791594
Sciaena deliciosa,Vtg3,Vit,258.0198028
Sciaena deliciosa,Vtg3,Vit,259.0750915
Sciaena deliciosa,Vtg3,Vit,284.9053454
Sciaena deliciosa,Vtg3,Vit,316.1560004
Sciaena deliciosa,Vtg3,Vit,349.8772546
Sciaena deliciosa,Vtg3,Vit,220.2086444
Sciaena deliciosa,Vtg3,Vit,390.8536303
Sciaena deliciosa,Vtg3,Vit,363.0272308
Sciaena deliciosa,Vtg3,Vit,288.3536704
Sciaena deliciosa,Vtg3,Vit,272.5072637
Sciaena deliciosa,Vtg3,Vit,348.3576693
Sciaena deliciosa,Vtg3,Vit,275.6175962
Sciaena deliciosa,Vtg3,Vit,235.8969395
Sciaena deliciosa,Vtg3,Vit,252.1295405
Sciaena deliciosa,Vtg3,Vit,192.4414949
Sciaena deliciosa,Vtg3,Vit,161.0302433
Sciaena deliciosa,Vtg3,Vit,416.7576754
Sciaena deliciosa,Vtg3,Vit,306.144826
Sciaena deliciosa,Vtg3,Vit,258.8316707
Sciaena deliciosa,Vtg3,Vit,289.0559334
Sciaena deliciosa,Vtg3,Vit,280.9248249
Sciaena deliciosa,Vtg3,Vit,295.2938812
Sciaena deliciosa,Vtg3,Vit,336.7341507
Sciaena deliciosa,Vtg3,Vit,313.2032083
Sciaena deliciosa,Vtg3,Vit,310.877208
Sciaena deliciosa,Vtg3,Vit,176.0257172
Sciaena deliciosa,Vtg3,Vit,286.539055
Sciaena deliciosa,Vtg3,Vit,261.7217008
Sciaena deliciosa,Vtg3,Vit,328.0838779
Sciaena deliciosa,Vtg3,Vit,232.3553784
Sciaena deliciosa,Vtg3,Vit,241.7105234
Sciaena deliciosa,Vtg3,Vit,260.2431943
Sciaena deliciosa,Vtg3,Vit,264.891381
Sciaena deliciosa,Vtg3,Vit,250.700933
Sciaena deliciosa,Vtg3,Vit,373.7291894
Sciaena deliciosa,Vtg3,Vit,475.6217977
Sciaena deliciosa,Vtg3,Vit,404.0495379
Sciaena deliciosa,Vtg3,Vit,266.2808604
Sciaena deliciosa,Vtg3,Vit,254.7978576
Sciaena deliciosa,Vtg4,Vit,497.7059232
Sciaena deliciosa,Vtg4,Vit,475.8325603
Sciaena deliciosa,Vtg4,Vit,510.5615338
Sciaena deliciosa,Vtg4,Vit,425.0737675
Sciaena deliciosa,Vtg4,Vit,531.5331531
Sciaena deliciosa,Vtg4,Vit,428.2042769
Sciaena deliciosa,Vtg4,Vit,393.3718739
Sciaena deliciosa,Vtg4,Vit,464.4545763
Sciaena deliciosa,Vtg4,Vit,580.8478167
Sciaena deliciosa,Vtg4,Vit,414.2222327
Sciaena deliciosa,Vtg4,Vit,408.1519906
Sciaena deliciosa,Vtg4,Vit,390.8291387
Sciaena deliciosa,Vtg4,Vit,464.9476579
Sciaena deliciosa,Vtg4,Vit,516.4341324
Sciaena deliciosa,Vtg4,Vit,460.4031576
Sciaena deliciosa,Vtg4,Vit,521.7984525
Sciaena deliciosa,Vtg4,Vit,528.1622527
Sciaena deliciosa,Vtg4,Vit,506.8477424
Sciaena deliciosa,Vtg4,Vit,619.8151104
Sciaena deliciosa,Vtg4,Vit,539.3158929
Sciaena deliciosa,Vtg4,Vit,582.492297
Sciaena deliciosa,Vtg4,Vit,455.7465526
Sciaena deliciosa,Vtg4,Vit,442.8332277
Sciaena deliciosa,Vtg4,Vit,426.9949093
Sciaena deliciosa,Vtg4,Vit,499.3360561
Sciaena deliciosa,Vtg4,Vit,520.052095
Sciaena deliciosa,Vtg4,Vit,525.5518889
Sciaena deliciosa,Vtg4,Vit,526.5893091
Sciaena deliciosa,Vtg4,Vit,436.3955327
Sciaena deliciosa,Vtg4,Vit,511.2619571
Sciaena deliciosa,Vtg4,Vit,483.1895252
Sciaena deliciosa,Vtg4,Vit,409.6857566
Sciaena deliciosa,Vtg4,Vit,492.3860698
Sciaena deliciosa,Vtg4,Vit,498.1634941
Sciaena deliciosa,Vtg4,Vit,473.8775647
Sciaena deliciosa,Vtg4,Vit,530.2889265
Sciaena deliciosa,Vtg4,Vit,447.5702348
Sciaena deliciosa,Vtg4,Vit,526.1665102
Sciaena deliciosa,Vtg4,Vit,520.6993153
Sciaena deliciosa,Vtg4,Vit,535.5594896
Sciaena deliciosa,Vtg4,Vit,507.7546759
Sciaena deliciosa,Vtg4,Vit,532.2340747
Sciaena deliciosa,Vtg4,Vit,522.2370242
Sciaena deliciosa,Vtg4,Vit,432.3554969
Sciaena deliciosa,Vtg4,Vit,496.1437393
Sciaena deliciosa,Vtg4,Vit,484.3644165
Sciaena deliciosa,Vtg4,Vit,394.6327772
Sciaena deliciosa,Vtg4,Vit,483.414193
Sciaena deliciosa,Vtg4,Vit,500.2753921
Sciaena deliciosa,Vtg4,Vit,597.0208766
Sciaena deliciosa,GVM,Vit,462.775552
Sciaena deliciosa,GVM,Vit,502.551389
Sciaena deliciosa,GVM,Vit,552.4099054
Sciaena deliciosa,GVM,Vit,566.712847
Sciaena deliciosa,GVM,Vit,554.171892
Sciaena deliciosa,GVM,Vit,595.3541204
Sciaena deliciosa,GVM,Vit,600.4507051
Sciaena deliciosa,GVM,Vit,406.4513706
Sciaena deliciosa,GVM,Vit,598.839805
Sciaena deliciosa,GVM,Vit,561.329927
Sciaena deliciosa,GVM,Vit,468.1590522
Sciaena deliciosa,GVM,Vit,537.6717742
Sciaena deliciosa,GVM,Vit,496.4101583
Sciaena deliciosa,GVM,Vit,586.3627722
Sciaena deliciosa,GVM,Vit,473.7754734
Sciaena deliciosa,GVM,Vit,567.8137637
Sciaena deliciosa,GVM,Vit,525.4874098
Sciaena deliciosa,GVM,Vit,557.3357663
Sciaena deliciosa,GVM,Vit,581.2910643
Sciaena deliciosa,GVM,Vit,529.6957455
Sciaena deliciosa,GVM,Vit,585.8131578
Sciaena deliciosa,GVM,Vit,473.5426048
Sciaena deliciosa,GVM,Vit,461.0311437
Sciaena deliciosa,GVM,Vit,685.505344
Sciaena deliciosa,GVM,Vit,517.6995834
Sciaena deliciosa,GVM,Vit,565.5300909
Sciaena deliciosa,GVM,Vit,471.1133396
Sciaena deliciosa,GVM,Vit,489.3749572
Sciaena deliciosa,GVM,Vit,469.6638808
Sciaena deliciosa,GVM,Vit,500.7507571
Sciaena deliciosa,GVM,Vit,582.784244
Sciaena deliciosa,GVM,Vit,475.217956
Sciaena deliciosa,GVM,Vit,514.6707728
Sciaena deliciosa,GVM,Vit,579.4075357
Sciaena deliciosa,GVM,Vit,563.1941204
Sciaena deliciosa,GVM,Vit,380.8060551
Sciaena deliciosa,GVM,Vit,564.2116691
Sciaena deliciosa,GVM,Vit,383.9098245
Sciaena deliciosa,GVM,Vit,553.4162517
Sciaena deliciosa,GVM,Vit,644.5110947
Sciaena deliciosa,GVM,Vit,582.1524772
Sciaena deliciosa,GVM,Vit,442.7785157
Sciaena deliciosa,GVM,Vit,498.8156406
Sciaena deliciosa,GVM,Vit,578.3656802
Sciaena deliciosa,GVM,Vit,351.3328653
Sciaena deliciosa,GVM,Vit,538.0216669
Sciaena deliciosa,GVM,Vit,367.8383094
Sciaena deliciosa,GVM,Vit,521.8317376
Sciaena deliciosa,GVM,Vit,479.8277111
Sciaena deliciosa,GVM,Vit,539.3950892
Sciaena deliciosa,Hyd,Vit,641.1043218
Sciaena deliciosa,Hyd,Vit,691.1566408
Sciaena deliciosa,Hyd,Vit,577.4646702
Sciaena deliciosa,Hyd,Vit,596.8898605
Sciaena deliciosa,Hyd,Vit,805.9390177
Sciaena deliciosa,Hyd,Vit,684.4055736
Sciaena deliciosa,Hyd,Vit,554.0206824
Sciaena deliciosa,Hyd,Vit,669.1206116
Sciaena deliciosa,Hyd,Vit,620.4946952
Sciaena deliciosa,Hyd,Vit,660.5170634
Sciaena deliciosa,Hyd,Vit,537.0979459
Sciaena deliciosa,Hyd,Vit,455.3453623
Sciaena deliciosa,Hyd,Vit,525.3038735
Sciaena deliciosa,Hyd,Vit,578.2500305
Sciaena deliciosa,Hyd,Vit,527.5219011
Sciaena deliciosa,Hyd,Vit,756.5768726
Sciaena deliciosa,Hyd,Vit,587.8843322
Sciaena deliciosa,Hyd,Vit,613.7561407
Sciaena deliciosa,Hyd,Vit,564.8614064
Sciaena deliciosa,Hyd,Vit,563.7277927
Sciaena deliciosa,Hyd,Vit,636.4535689
Sciaena deliciosa,Hyd,Vit,653.6140049
Sciaena deliciosa,Hyd,Vit,705.0971941
Sciaena deliciosa,Hyd,Vit,561.7854851
Sciaena deliciosa,Hyd,Vit,689.8965846
Sciaena deliciosa,Hyd,Vit,508.926061
Sciaena deliciosa,Hyd,Vit,644.8025399
Sciaena deliciosa,Hyd,Vit,635.2043372
Sciaena deliciosa,Hyd,Vit,606.8956237
Sciaena deliciosa,Hyd,Vit,661.0792468
Sciaena deliciosa,Hyd,Vit,692.0077033
Sciaena deliciosa,Hyd,Vit,629.5896769
Sciaena deliciosa,Hyd,Vit,695.3221925
Sciaena deliciosa,Hyd,Vit,661.2391428
Sciaena deliciosa,Hyd,Vit,575.6190853
Sciaena deliciosa,Hyd,Vit,681.7901521
Sciaena deliciosa,Hyd,Vit,679.4877046
Sciaena deliciosa,Hyd,Vit,572.8278013
Sciaena deliciosa,Hyd,Vit,670.1040158
Sciaena deliciosa,Hyd,Vit,469.8907406
Sciaena deliciosa,Hyd,Vit,631.1876883
Sciaena deliciosa,Hyd,Vit,639.2243339
Sciaena deliciosa,Hyd,Vit,629.5985577
Sciaena deliciosa,Hyd,Vit,459.0631469
Sciaena deliciosa,Hyd,Vit,590.1071824
Sciaena deliciosa,Hyd,Vit,540.226373
Sciaena deliciosa,Hyd,Vit,529.5118152
Sciaena deliciosa,Hyd,Vit,621.2167491
Sciaena deliciosa,Hyd,Vit,652.2964305
Sciaena deliciosa,Hyd,Vit,576.7031589
Stellifer minor,Pg1,Previt,48.95507458
Stellifer minor,Pg1,Previt,45.95470986
Stellifer minor,Pg1,Previt,44.51576935
Stellifer minor,Pg1,Previt,43.05527321
Stellifer minor,Pg1,Previt,55.86038075
Stellifer minor,Pg1,Previt,54.43419433
Stellifer minor,Pg1,Previt,52.99891612
Stellifer minor,Pg1,Previt,61.42844279
Stellifer minor,Pg1,Previt,79.40689956
Stellifer minor,Pg1,Previt,63.51504988
Stellifer minor,Pg1,Previt,57.87169055
Stellifer minor,Pg1,Previt,45.48369441
Stellifer minor,Pg1,Previt,61.61932552
Stellifer minor,Pg1,Previt,54.3367672
Stellifer minor,Pg1,Previt,67.21343203
Stellifer minor,Pg1,Previt,62.126678
Stellifer minor,Pg1,Previt,59.50434487
Stellifer minor,Pg1,Previt,59.79745203
Stellifer minor,Pg1,Previt,54.79847921
Stellifer minor,Pg1,Previt,56.33873107
Stellifer minor,Pg1,Previt,57.13815659
Stellifer minor,Pg1,Previt,63.85788354
Stellifer minor,Pg1,Previt,60.69281281
Stellifer minor,Pg1,Previt,51.83744112
Stellifer minor,Pg1,Previt,43.09012042
Stellifer minor,Pg1,Previt,63.80323869
Stellifer minor,Pg1,Previt,66.84500459
Stellifer minor,Pg1,Previt,64.01052306
Stellifer minor,Pg1,Previt,59.7010827
Stellifer minor,Pg1,Previt,60.00621188
Stellifer minor,Pg1,Previt,61.15398894
Stellifer minor,Pg1,Previt,56.40795227
Stellifer minor,Pg1,Previt,64.47743216
Stellifer minor,Pg1,Previt,38.77168067
Stellifer minor,Pg1,Previt,60.38536332
Stellifer minor,Pg1,Previt,70.27540447
Stellifer minor,Pg1,Previt,56.30751265
Stellifer minor,Pg1,Previt,60.80255031
Stellifer minor,Pg1,Previt,51.09204896
Stellifer minor,Pg1,Previt,59.79068988
Stellifer minor,Pg1,Previt,53.75199313
Stellifer minor,Pg1,Previt,71.33984223
Stellifer minor,Pg1,Previt,56.580635
Stellifer minor,Pg1,Previt,63.98872294
Stellifer minor,Pg1,Previt,62.0856732
Stellifer minor,Pg1,Previt,41.43659757
Stellifer minor,Pg1,Previt,62.54911575
Stellifer minor,Pg1,Previt,72.76940488
Stellifer minor,Pg1,Previt,63.69705831
Stellifer minor,Pg1,Previt,61.01874604
Stellifer minor,Pg2,Previt,63.76642891
Stellifer minor,Pg2,Previt,63.96180995
Stellifer minor,Pg2,Previt,62.55734745
Stellifer minor,Pg2,Previt,64.64472066
Stellifer minor,Pg2,Previt,82.31388498
Stellifer minor,Pg2,Previt,51.73582499
Stellifer minor,Pg2,Previt,62.16300761
Stellifer minor,Pg2,Previt,63.01146532
Stellifer minor,Pg2,Previt,55.08920887
Stellifer minor,Pg2,Previt,43.65425757
Stellifer minor,Pg2,Previt,60.02668461
Stellifer minor,Pg2,Previt,59.88623946
Stellifer minor,Pg2,Previt,73.84966405
Stellifer minor,Pg2,Previt,51.55133882
Stellifer minor,Pg2,Previt,60.05933828
Stellifer minor,Pg2,Previt,60.03788023
Stellifer minor,Pg2,Previt,68.54303123
Stellifer minor,Pg2,Previt,54.06923467
Stellifer minor,Pg2,Previt,56.96197598
Stellifer minor,Pg2,Previt,73.20805532
Stellifer minor,Pg2,Previt,43.56767968
Stellifer minor,Pg2,Previt,64.82145779
Stellifer minor,Pg2,Previt,60.34774459
Stellifer minor,Pg2,Previt,69.35013886
Stellifer minor,Pg2,Previt,34.18905248
Stellifer minor,Pg2,Previt,71.5095669
Stellifer minor,Pg2,Previt,67.96115325
Stellifer minor,Pg2,Previt,65.50498254
Stellifer minor,Pg2,Previt,70.47138114
Stellifer minor,Pg2,Previt,60.08308041
Stellifer minor,Pg2,Previt,53.81608443
Stellifer minor,Pg2,Previt,65.01550642
Stellifer minor,Pg2,Previt,71.36495354
Stellifer minor,Pg2,Previt,66.94194835
Stellifer minor,Pg2,Previt,62.34312472
Stellifer minor,Pg2,Previt,52.15786362
Stellifer minor,Pg2,Previt,69.63785681
Stellifer minor,Pg2,Previt,72.1078785
Stellifer minor,Pg2,Previt,55.69555335
Stellifer minor,Pg2,Previt,58.30287596
Stellifer minor,Pg2,Previt,53.87770289
Stellifer minor,Pg2,Previt,70.00998168
Stellifer minor,Pg2,Previt,63.07976021
Stellifer minor,Pg2,Previt,56.81206308
Stellifer minor,Pg2,Previt,71.99544353
Stellifer minor,Pg2,Previt,65.07284761
Stellifer minor,Pg2,Previt,85.47560845
Stellifer minor,Pg2,Previt,68.5869787
Stellifer minor,Pg2,Previt,69.67845025
Stellifer minor,Pg2,Previt,57.49388148
Stellifer minor,CA,Previt,71.36170043
Stellifer minor,CA,Previt,89.63758192
Stellifer minor,CA,Previt,76.76131683
Stellifer minor,CA,Previt,65.70084658
Stellifer minor,CA,Previt,60.75413639
Stellifer minor,CA,Previt,48.1563311
Stellifer minor,CA,Previt,121.345788
Stellifer minor,CA,Previt,76.76214241
Stellifer minor,CA,Previt,49.55216573
Stellifer minor,CA,Previt,74.01966151
Stellifer minor,CA,Previt,61.74305273
Stellifer minor,CA,Previt,67.95500324
Stellifer minor,CA,Previt,70.99339796
Stellifer minor,CA,Previt,64.8394969
Stellifer minor,CA,Previt,76.65181889
Stellifer minor,CA,Previt,71.77504569
Stellifer minor,CA,Previt,66.50146802
Stellifer minor,CA,Previt,102.2576262
Stellifer minor,CA,Previt,69.6938823
Stellifer minor,CA,Previt,81.49292505
Stellifer minor,CA,Previt,75.0234092
Stellifer minor,CA,Previt,80.30534505
Stellifer minor,CA,Previt,86.74239014
Stellifer minor,CA,Previt,86.06232091
Stellifer minor,CA,Previt,46.28025025
Stellifer minor,CA,Previt,73.71740414
Stellifer minor,CA,Previt,33.29353721
Stellifer minor,CA,Previt,83.25404985
Stellifer minor,CA,Previt,77.90692401
Stellifer minor,CA,Previt,94.74070238
Stellifer minor,CA,Previt,41.85357164
Stellifer minor,CA,Previt,53.21191934
Stellifer minor,CA,Previt,89.25246009
Stellifer minor,CA,Previt,59.66139825
Stellifer minor,CA,Previt,62.8174788
Stellifer minor,CA,Previt,82.20813029
Stellifer minor,CA,Previt,62.22137376
Stellifer minor,CA,Previt,83.31126031
Stellifer minor,CA,Previt,48.49334711
Stellifer minor,CA,Previt,53.94084759
Stellifer minor,CA,Previt,95.66622953
Stellifer minor,CA,Previt,55.98006392
Stellifer minor,CA,Previt,63.91676376
Stellifer minor,CA,Previt,55.87739154
Stellifer minor,CA,Previt,72.29402554
Stellifer minor,CA,Previt,70.58030992
Stellifer minor,CA,Previt,80.99908044
Stellifer minor,CA,Previt,84.24519352
Stellifer minor,CA,Previt,89.4023561
Stellifer minor,CA,Previt,56.20064311
Stellifer minor,Vtg1,Vit,146.164379
Stellifer minor,Vtg1,Vit,120.7686724
Stellifer minor,Vtg1,Vit,164.8732041
Stellifer minor,Vtg1,Vit,153.9682823
Stellifer minor,Vtg1,Vit,145.4352956
Stellifer minor,Vtg1,Vit,151.5043272
Stellifer minor,Vtg1,Vit,152.8189047
Stellifer minor,Vtg1,Vit,153.2198857
Stellifer minor,Vtg1,Vit,130.6972842
Stellifer minor,Vtg1,Vit,140.9846521
Stellifer minor,Vtg1,Vit,182.4564057
Stellifer minor,Vtg1,Vit,168.3588643
Stellifer minor,Vtg1,Vit,152.295219
Stellifer minor,Vtg1,Vit,171.8300912
Stellifer minor,Vtg1,Vit,131.108002
Stellifer minor,Vtg1,Vit,146.0416725
Stellifer minor,Vtg1,Vit,164.636959
Stellifer minor,Vtg1,Vit,126.4416269
Stellifer minor,Vtg1,Vit,181.3780737
Stellifer minor,Vtg1,Vit,140.2578202
Stellifer minor,Vtg1,Vit,162.3977178
Stellifer minor,Vtg1,Vit,162.5370436
Stellifer minor,Vtg1,Vit,193.4326323
Stellifer minor,Vtg1,Vit,114.5234954
Stellifer minor,Vtg1,Vit,165.6275674
Stellifer minor,Vtg1,Vit,144.92298
Stellifer minor,Vtg1,Vit,146.397762
Stellifer minor,Vtg1,Vit,155.9124865
Stellifer minor,Vtg1,Vit,162.7028333
Stellifer minor,Vtg1,Vit,146.1075101
Stellifer minor,Vtg1,Vit,162.6772248
Stellifer minor,Vtg1,Vit,199.7040493
Stellifer minor,Vtg1,Vit,118.2117223
Stellifer minor,Vtg1,Vit,109.1500002
Stellifer minor,Vtg1,Vit,144.1552941
Stellifer minor,Vtg1,Vit,178.6497838
Stellifer minor,Vtg1,Vit,140.2894511
Stellifer minor,Vtg1,Vit,125.0490761
Stellifer minor,Vtg1,Vit,161.0589684
Stellifer minor,Vtg1,Vit,158.6238479
Stellifer minor,Vtg1,Vit,184.2266646
Stellifer minor,Vtg1,Vit,122.9348544
Stellifer minor,Vtg1,Vit,153.7676323
Stellifer minor,Vtg1,Vit,170.0562227
Stellifer minor,Vtg1,Vit,118.3381662
Stellifer minor,Vtg1,Vit,186.582777
Stellifer minor,Vtg1,Vit,127.5658223
Stellifer minor,Vtg1,Vit,163.0067693
Stellifer minor,Vtg1,Vit,157.6498973
Stellifer minor,Vtg1,Vit,173.7228621
Stellifer minor,Vtg2,Vit,162.8503125
Stellifer minor,Vtg2,Vit,164.2648343
Stellifer minor,Vtg2,Vit,225.7270604
Stellifer minor,Vtg2,Vit,180.0180088
Stellifer minor,Vtg2,Vit,197.6340203
Stellifer minor,Vtg2,Vit,177.8008332
Stellifer minor,Vtg2,Vit,187.6177857
Stellifer minor,Vtg2,Vit,183.3383142
Stellifer minor,Vtg2,Vit,144.4146741
Stellifer minor,Vtg2,Vit,128.930833
Stellifer minor,Vtg2,Vit,191.4532823
Stellifer minor,Vtg2,Vit,157.5704553
Stellifer minor,Vtg2,Vit,167.5900071
Stellifer minor,Vtg2,Vit,157.6762566
Stellifer minor,Vtg2,Vit,124.1413697
Stellifer minor,Vtg2,Vit,188.575518
Stellifer minor,Vtg2,Vit,133.5887677
Stellifer minor,Vtg2,Vit,161.3720426
Stellifer minor,Vtg2,Vit,155.1949536
Stellifer minor,Vtg2,Vit,143.147819
Stellifer minor,Vtg2,Vit,223.278914
Stellifer minor,Vtg2,Vit,196.5378229
Stellifer minor,Vtg2,Vit,165.5244368
Stellifer minor,Vtg2,Vit,155.4209658
Stellifer minor,Vtg2,Vit,181.9383588
Stellifer minor,Vtg2,Vit,157.8853861
Stellifer minor,Vtg2,Vit,211.0334214
Stellifer minor,Vtg2,Vit,199.42546
Stellifer minor,Vtg2,Vit,201.5693547
Stellifer minor,Vtg2,Vit,159.8902327
Stellifer minor,Vtg2,Vit,162.4626548
Stellifer minor,Vtg2,Vit,146.9603482
Stellifer minor,Vtg2,Vit,92.14653445
Stellifer minor,Vtg2,Vit,155.9667803
Stellifer minor,Vtg2,Vit,196.6093822
Stellifer minor,Vtg2,Vit,166.7628272
Stellifer minor,Vtg2,Vit,164.2417384
Stellifer minor,Vtg2,Vit,158.469498
Stellifer minor,Vtg2,Vit,148.6188751
Stellifer minor,Vtg2,Vit,158.4213308
Stellifer minor,Vtg2,Vit,177.6744979
Stellifer minor,Vtg2,Vit,147.7670635
Stellifer minor,Vtg2,Vit,196.0523007
Stellifer minor,Vtg2,Vit,156.3256287
Stellifer minor,Vtg2,Vit,156.8021958
Stellifer minor,Vtg2,Vit,171.7469919
Stellifer minor,Vtg2,Vit,158.2079512
Stellifer minor,Vtg2,Vit,199.9037518
Stellifer minor,Vtg2,Vit,140.1275399
Stellifer minor,Vtg2,Vit,182.891557
Stellifer minor,Vtg3,Vit,151.9861433
Stellifer minor,Vtg3,Vit,255.0567325
Stellifer minor,Vtg3,Vit,228.5415964
Stellifer minor,Vtg3,Vit,120.1141367
Stellifer minor,Vtg3,Vit,159.6354114
Stellifer minor,Vtg3,Vit,249.1611645
Stellifer minor,Vtg3,Vit,216.4462459
Stellifer minor,Vtg3,Vit,188.2137803
Stellifer minor,Vtg3,Vit,174.9029335
Stellifer minor,Vtg3,Vit,264.3829745
Stellifer minor,Vtg3,Vit,137.2843797
Stellifer minor,Vtg3,Vit,161.2682377
Stellifer minor,Vtg3,Vit,214.617078
Stellifer minor,Vtg3,Vit,130.0509678
Stellifer minor,Vtg3,Vit,193.3939929
Stellifer minor,Vtg3,Vit,192.3909265
Stellifer minor,Vtg3,Vit,103.6887656
Stellifer minor,Vtg3,Vit,136.6527119
Stellifer minor,Vtg3,Vit,197.4501173
Stellifer minor,Vtg3,Vit,319.0254204
Stellifer minor,Vtg3,Vit,234.8125056
Stellifer minor,Vtg3,Vit,235.7894511
Stellifer minor,Vtg3,Vit,164.8123733
Stellifer minor,Vtg3,Vit,273.3739018
Stellifer minor,Vtg3,Vit,242.860341
Stellifer minor,Vtg3,Vit,299.1180937
Stellifer minor,Vtg3,Vit,286.3849105
Stellifer minor,Vtg3,Vit,274.8458895
Stellifer minor,Vtg3,Vit,160.9052613
Stellifer minor,Vtg3,Vit,228.4396316
Stellifer minor,Vtg3,Vit,246.4615159
Stellifer minor,Vtg3,Vit,242.8110423
Stellifer minor,Vtg3,Vit,122.3627786
Stellifer minor,Vtg3,Vit,191.3052281
Stellifer minor,Vtg3,Vit,302.2403276
Stellifer minor,Vtg3,Vit,199.8519567
Stellifer minor,Vtg3,Vit,263.7315182
Stellifer minor,Vtg3,Vit,214.1960549
Stellifer minor,Vtg3,Vit,146.5159014
Stellifer minor,Vtg3,Vit,279.4987972
Stellifer minor,Vtg3,Vit,262.5446413
Stellifer minor,Vtg3,Vit,221.9527831
Stellifer minor,Vtg3,Vit,228.5131905
Stellifer minor,Vtg3,Vit,308.1607098
Stellifer minor,Vtg3,Vit,218.6468561
Stellifer minor,Vtg3,Vit,248.122868
Stellifer minor,Vtg3,Vit,316.6120494
Stellifer minor,Vtg3,Vit,228.1356118
Stellifer minor,Vtg3,Vit,291.0811969
Stellifer minor,Vtg3,Vit,178.9051971
Stellifer minor,Vtg4,Vit,255.8781895
Stellifer minor,Vtg4,Vit,389.3730764
Stellifer minor,Vtg4,Vit,138.1033613
Stellifer minor,Vtg4,Vit,321.5772829
Stellifer minor,Vtg4,Vit,384.9194507
Stellifer minor,Vtg4,Vit,294.738481
Stellifer minor,Vtg4,Vit,267.5693515
Stellifer minor,Vtg4,Vit,299.2856379
Stellifer minor,Vtg4,Vit,291.7298698
Stellifer minor,Vtg4,Vit,262.7857634
Stellifer minor,Vtg4,Vit,495.7509589
Stellifer minor,Vtg4,Vit,380.6993196
Stellifer minor,Vtg4,Vit,292.4553283
Stellifer minor,Vtg4,Vit,443.4146794
Stellifer minor,Vtg4,Vit,379.7985135
Stellifer minor,Vtg4,Vit,237.839609
Stellifer minor,Vtg4,Vit,206.026642
Stellifer minor,Vtg4,Vit,282.4688671
Stellifer minor,Vtg4,Vit,173.3788001
Stellifer minor,Vtg4,Vit,455.0584417
Stellifer minor,Vtg4,Vit,297.6355438
Stellifer minor,Vtg4,Vit,339.2676101
Stellifer minor,Vtg4,Vit,213.311745
Stellifer minor,Vtg4,Vit,326.384657
Stellifer minor,Vtg4,Vit,391.3784959
Stellifer minor,Vtg4,Vit,214.6621813
Stellifer minor,Vtg4,Vit,224.7108569
Stellifer minor,Vtg4,Vit,316.2425533
Stellifer minor,Vtg4,Vit,358.911283
